Anno Nascita,Cittadinanza,Nome,Sesso,Occorrenze
2024,Italiani,THOMAS SERGIO,M,1
2024,Stranieri,TOMAS,M,1
2024,Italiani,TOMMASO,M,7
2024,Italiani,TOMMASO THEO,M,1
2024,Stranieri,TREVIS,M,1
2024,Stranieri,USMAN,M,1
2024,Italiani,VALENTINA,F,1
2024,Italiani,VALENTINO,M,2
2024,Italiani,VALERIA,F,1
2024,Italiani,VANESSA,F,1
2024,Stranieri,VIOLETT MIRIANI,F,1
2024,Italiani,VIRGINIA BRUNA,F,1
2024,Italiani,VITTORIA,F,7
2024,Stranieri,XAVIER OGHOMWEN,M,1
2024,Italiani,YACOUT,F,1
2024,Stranieri,YAHIA,M,1
2024,Stranieri,YAHYA,M,2
2024,Italiani,YASMIN,F,1
2024,Italiani,YASMINE,F,1
2024,Stranieri,YASSER AHMED GABALLA GAD,M,1
2024,Italiani,YASSIN,M,1
2024,Italiani,YASSINE,M,1
2024,Stranieri,YASSMIN,F,1
2024,Stranieri,YMAN BIBA,F,1
2024,Stranieri,YOAS GIRMA,M,1
2024,Stranieri,YOLEXA,F,1
2024,Stranieri,YOUNES ABDELHAMID WAHID ABDELHAMID,M,1
2024,Italiani,YOUNES ABDELNABI ZEINHOM ELTAMBKASHI ABDELHADI,M,1
2024,Stranieri,YOUNIS ABDELRAZEK FARAG ABDELRAZEK IBRAHIM,M,1
2024,Italiani,YOUSSEF,M,2
2024,Stranieri,YOUSSEF,M,2
2024,Stranieri,YOUSSEF AHMED YEHIA SAID,M,1
2024,Stranieri,YOUSSEF MOHAMED ABDELNABI ELKOTB ELMOURSI,M,1
2024,Stranieri,YUE,F,1
2024,Italiani,YUNA,F,1
2024,Stranieri,ZACHERRY,F,1
2024,Italiani,ZAINAB,F,1
2024,Stranieri,ZAIN AHMED ASHOUR ELZEKI,M,1
2024,Stranieri,ZAIN AHMED HAMDIN IBRAHIM ELDESSOUKI,M,1
2024,Stranieri,ZAIN ELSAYED SALEH ELSAYED RAMADAN,M,1
2024,Italiani,ZAKARIA,M,1
2024,Stranieri,ZAYNEB,F,1
2024,Italiani,ZENO,M,1
2024,Italiani,ZEYD,M,1
2024,Italiani,ZOE,F,1
2024,Stranieri,ZOYA,F,1
2023,Italiani,ACHILLE,M,1
2023,Stranieri,ADAEZA PURITY,F,1
2023,Italiani,ADAM,M,2
2023,Italiani,ADIJAN,M,1
2023,Italiani,ADRIANA,F,1
2023,Italiani,AGATHEA,F,1
2023,Italiani,AGOSTINO,M,1
2023,Stranieri,AHMED GHALI,M,1
2023,Italiani,AICHA,F,1
2023,Stranieri,AIDA CARMEN,F,1
2023,Stranieri,AIMRAN,M,1
2023,Italiani,AISSATOU,F,1
2023,Stranieri,ALAN,M,1
2023,Italiani,ALEA,F,1
2023,Italiani,ALESSANDRA,F,1
2023,Italiani,ALESSANDRO,M,12
2023,Stranieri,ALESSANDRO,M,1
2023,Italiani,ALESSANDRO MARIA,M,1
2023,Italiani,ALEX,M,1
2023,Italiani,ALFONSO,M,1
2023,Italiani,ALICE,F,5
2023,Italiani,ALTEO,M,1
2023,Stranieri,AMADOU,M,1
2023,Italiani,AMAL,F,1
2023,Italiani,AMANAT,F,1
2023,Italiani,AMAR,M,1
2023,Italiani,AMARIS,M,1
2023,Italiani,AMAYA CHARLOTTE,F,1
2023,Stranieri,AMBLESSED ADANNA,F,1
2023,Stranieri,AMELI,F,1
2023,Italiani,AMELIA,F,1
2023,Italiani,AMIR,M,1
2023,Italiani,AMIRA,F,1
2023,Stranieri,AMIRA MOHAMED ELSHOBBAN ELABASIRI   MOHAMED,F,1
2023,Stranieri,AMRO AHMED ABOUKHALIL ELZEKI ABOUZEID,M,1
2023,Italiani,ANA,F,1
2023,Stranieri,ANASTASIA,F,1
2023,Italiani,ANDREA,M,6
2023,Italiani,ANDREA CALOGERO,M,1
2023,Stranieri,ANGE MIA PRINCESSE,F,1
2023,Italiani,ANIS,M,1
2023,Italiani,ANITA CLELIA,F,1
2023,Stranieri,ANNA,F,1
2023,Stranieri,ANNA PAULA,F,1
2023,Italiani,ANNAROSA,F,1
2023,Italiani,ANTONIO,M,1
2023,Italiani,ARIANNA,F,5
2023,Stranieri,ARIANNA,F,1
2023,Stranieri,ARIEL DESIREE,F,1
2023,Italiani,ARIZONA,F,1
2023,Italiani,ARKEN,M,1
2023,Stranieri,ARMIN,M,1
2023,Stranieri,ARON,M,1
2023,Stranieri,ARTEM,M,1
2023,Stranieri,ARTHUR AZUKA,M,1
2023,Italiani,ASEEL,F,1
2023,Italiani,ASYA ERA,F,1
2023,Stranieri,ATHARV,M,1
2023,Stranieri,ATIKA KHALID,F,1
2023,Italiani,AURORA,F,7
2023,Italiani,AURORA CARMEN,F,1
2023,Italiani,AURORA GAIA,F,1
2023,Stranieri,AVNOOR,F,1
2023,Stranieri,AYAAN,M,2
2023,Stranieri,AYAN,M,1
2023,Italiani,AYLA,F,1
2023,Stranieri,AYOUB,M,2
2023,Italiani,AZZURRA,F,1
2023,Italiani,BARTOLOMEO,M,1
2023,Stranieri,BASSMA,F,1
2023,Italiani,BEATRICE,F,5
2023,Stranieri,BENEDETTA,F,1
2023,Italiani,BENEDETTO,M,1
2023,Italiani,BIANCA,F,3
2023,Italiani,BIANCA IRIS,F,1
2023,Italiani,BLAGOJ,M,1
2023,Italiani,BORAN,M,1
2023,Italiani,BRANDO,M,1
2023,Italiani,BRUNO,M,1
2023,Italiani,CAMILLA,F,1
2023,Italiani,CAMILLO COSMO,M,1
2023,Italiani,CARLO,M,3
2023,Italiani,CATERINA,F,1
2023,Italiani,CATHRYN,F,1
2023,Italiani,CECILIA,F,2
2023,Italiani,CECILIA SOLE,F,1
2023,Italiani,CELESTE,F,1
2023,Italiani,CELINE,F,1
2023,Stranieri,CELINE OSAYEMWENRE,F,1
2023,Stranieri,CHAHINE,M,1
2023,Italiani,CHIARA,F,2
2023,Italiani,CHLOE,F,1
2023,Stranieri,CHRISTENSEN OWUSU,M,1
2023,Italiani,CRISTAL,F,1
2023,Stranieri,DAJNA,F,1
2023,Stranieri,DALIDA MOHAMED ASHRAF RAFAT ABDELGHANY,F,1
2023,Italiani,DAMIAN DIMITRIE,M,1
2023,Stranieri,DANIEL,M,1
2023,Italiani,DANIELE,M,1
2023,Italiani,DANIEL ODUWAILA,M,1
2023,Italiani,DAVID,M,1
2023,Stranieri,DAVID,M,1
2023,Italiani,DAVIDE,M,2
2023,Stranieri,DAVIDE,M,1
2023,Stranieri,DAWOOD,M,1
2023,Italiani,DELIA STEFANIA,F,1
2023,Stranieri,DELIGHT ANTHONY,M,1
2023,Stranieri,DENNIS OSEZUA,M,1
2023,Stranieri,DIARA,F,1
2023,Italiani,DIEGO,M,2
2023,Stranieri,DILAN,F,1
2023,Italiani,DILETTA,F,2
2023,Stranieri,DIVINE IMADE,F,1
2023,Italiani,DJAMILA,F,1
2023,Italiani,DOM,M,1
2023,Stranieri,DOMINION OGHOSA,M,1
2023,Italiani,DORA,F,2
2023,Italiani,DUSAN,M,1
2023,Italiani,DYLAN,M,1
2023,Italiani,EDGARDO,M,1
2023,Italiani,EDOARDO,M,7
2023,Italiani,EDOARDO MARIA,M,1
2023,Stranieri,EFEOBOMWEN WEALTH,F,1
2023,Stranieri,EIDEN,M,1
2023,Italiani,EILEEN,F,1
2023,Stranieri,ELEANORA ISOKEN,F,1
2023,Italiani,ELENA,F,1
2023,Stranieri,ELENA,F,1
2023,Italiani,ELEONORA,F,2
2023,Stranieri,ELEORA OSAMAGBE,F,1
2023,Italiani,ELIA,M,3
2023,Stranieri,ELIA,M,1
2023,Stranieri,ELIANA,F,1
2023,Italiani,ELIANA VERONICA,F,1
2023,Stranieri,ELIAN MICHAEL,M,1
2023,Italiani,ELMIN,M,1
2023,Italiani,ELSA,F,1
2023,Italiani,EMANUELE,M,2
2023,Italiani,EMANUELE SALEM,M,1
2023,Italiani,EMILIA,F,1
2023,Italiani,EMILIANO,M,1
2023,Italiani,EMILIO,M,1
2023,Italiani,EMILY,F,3
2023,Stranieri,EMILY,F,1
2023,Stranieri,EMILY NICOLE,F,1
2023,Italiani,EMIN,M,1
2023,Italiani,EMMA,F,11
2023,Stranieri,EMMA ANTONELLA,F,1
2023,Italiani,EMMA LUNA,F,1
2023,Italiani,ENEA,M,6
2023,Italiani,ENEA MARTIN,M,1
2023,Stranieri,ENNA,F,1
2023,Italiani,ENNIO,M,1
2023,Italiani,ERCOLE,M,1
2023,Italiani,EREN,M,1
2023,Italiani,ERIC,M,1
2023,Italiani,ERIK,M,1
2023,Italiani,ERNESTO,M,1
2023,Stranieri,ESOSA VICTORIA,F,1
2023,Italiani,ETTORE,M,1
2023,Italiani,EVA SOPHIE,F,1
2023,Italiani,EVELYN,F,1
2023,Italiani,EVELYN ROSE,F,1
2023,Stranieri,EXCEL,M,1
2023,Italiani,FABIO,M,1
2023,Italiani,FABIOLA,F,1
2023,Italiani,FATOU,F,1
2023,Stranieri,FAVOUR,M,1
2023,Stranieri,FAYROUZ HAMADA ELSAYED  AHMED,F,1
2023,Italiani,FEDERICO,M,6
2023,Italiani,FILIPPO,M,2
2023,Italiani,FLORA,F,1
2023,Stranieri,FLOURISH ESE,F,1
2023,Italiani,FRANCESCA,F,2
2023,Stranieri,FRANCESCA,F,1
2023,Italiani,FRANCESCO,M,4
2023,Italiani,GABRIEL,M,1
2023,Italiani,GABRIELE,M,5
2023,Stranieri,GABRIELLA MIHAELA,F,1
2023,Italiani,GAIA,F,3
2023,Italiani,GELSOMINA MIA,F,1
2023,Italiani,GEMMA,F,1
2023,Italiani,GEORGE PHILIPPE,M,1
2023,Italiani,GHALI,M,1
2023,Italiani,GIACOMO,M,4
2023,Italiani,GIADA ADELINA,F,1
2023,Italiani,GIANFILIPPO,M,1
2023,Italiani,GINEVRA,F,5
2023,Italiani,GINEVRA CLOTILDE,F,1
2023,Italiani,GIOELE,M,5
2023,Stranieri,GIOIA,F,1
2023,Italiani,GIORGIA,F,1
2023,Italiani,GIORGIO,M,3
2023,Italiani,GIOVANNI,M,3
2023,Italiani,GIULIA,F,9
2023,Stranieri,GIULIANO,M,1
2023,Italiani,GIULIO,M,7
2023,Italiani,GIUSEPPE,M,1
2023,Italiani,GIUSEPPE PIO,M,1
2023,Italiani,GREGORIO,M,3
2023,Italiani,GRETA,F,1
2023,Italiani,GUIDO,M,1
2023,Stranieri,HABIBAH,F,1
2023,Italiani,HAMZA,M,2
2023,Stranieri,HAMZA AHMAD,M,1
2023,Stranieri,HAMZA SAAD ELSHERBINI IBRAHIM,M,1
2023,Stranieri,HIYA FATOUMATA,F,1
2023,Stranieri,HOSSAM MOHAMED ABDELHAMID AHMED,M,1
2023,Stranieri,HOUR IBRAHIM BELAL IBRAHIM ABDELRAZEK,F,1
2023,Italiani,IACOPO,M,1
2023,Italiani,ILARIA,F,1
2023,Stranieri,ILIANA,F,1
2023,Italiani,ILYAS,M,2
2023,Stranieri,ILYASS HOSSAM HAMED AWAD,M,1
2023,Italiani,IOLE,F,1
2023,Italiani,IRENE,F,1
2023,Italiani,IRENE MARIA,F,1
2023,Italiani,ISABEL,F,2
2023,Stranieri,ISABELLA PARASCHEVA,F,1
2023,Italiani,ISAIA BRAYLON AHENKORAH,M,1
2023,Stranieri,ISMAIL,M,1
2023,Stranieri,ISMAILA LAYE,M,1
2023,Italiani,ISSIAKA ISSAC,M,1
2023,Stranieri,IVICA,M,1
2023,Stranieri,IVIE GRACE,F,1
2023,Stranieri,IYAD,M,1
2023,Italiani,JABO NEVIN ADIEL,M,1
2023,Italiani,JAD,M,1
2023,Stranieri,JANA FAROUK MOHAMED MOHAMED OMAR,F,1
2023,Stranieri,JANNAT,F,1
2023,Italiani,JARED LIAM,M,1
2023,Stranieri,JASMIN,F,1
2023,Italiani,JASON XU,M,1
2023,Stranieri,JELENA ELLIS,F,1
2023,Italiani,JOHN OGWU,M,1
2023,Stranieri,JOSUE SAUL,M,1
2023,Stranieri,JOVAN KRISTIJAN,M,1
2023,Italiani,JULIAN LEONARDO,M,1
2023,Italiani,KALTRINA,F,1
2023,Italiani,KAMILIA,F,1
2023,Stranieri,KANYIMA,F,1
2023,Italiani,KAROL,F,1
2023,Stranieri,KENNED JAIR,M,1
2023,Stranieri,KLEA,F,1
2023,Stranieri,KLEO,M,1
2023,Stranieri,KOUSAI,M,1
2023,Italiani,KRISTAL,F,1
2023,Stranieri,LAIL,M,1
2023,Stranieri,LARIN AMIR MAZHAR HASSAN ELDESOUKI,F,1
2023,Stranieri,LATIFA VICTORIA,F,1
2023,Stranieri,LAYAN BOSHRA SHALABI ELZEKI SHALABI,F,1
2023,Stranieri,LAYLA JULIANA,F,1
2023,Italiani,LEA,F,2
2023,Italiani,LEON,M,1
2023,Stranieri,LEONA DREYA,F,1
2023,Italiani,LEONARDO,M,10
2023,Stranieri,LEONARDO DAVID,M,1
2023,Italiani,LEONE,M,1
2023,Italiani,LEYLA,F,1
2023,Italiani,LIAM,M,2
2023,Italiani,LIAM ARTURO,M,1
2023,Italiani,LIAM GIACOMO,M,1
2023,Italiani,LIBERO,M,1
2023,Stranieri,LIGHT EKHOROSE,F,1
2023,Italiani,LINA,F,1
2023,Stranieri,LINA,F,1
2023,Italiani,LINDA,F,1
2023,Italiani,LINDA EMILIA,F,1
2023,Stranieri,LOREDANA,F,1
2023,Italiani,LORENZO,M,3
2023,Stranieri,LORENZO,M,1
2023,Italiani,LORENZO SAMBA,M,1
2023,Italiani,LORIK,M,1
2023,Italiani,LORIS,M,2
2023,Italiani,LUCA,M,2
2023,Italiani,LUCE,F,1
2023,Italiani,LUCIO,M,1
2023,Italiani,LUCREZIA,F,1
2023,Italiani,LUDOVICA,F,4
2023,Italiani,LUDOVICA ANNA,F,1
2023,Italiani,LUDOVICO,M,2
2023,Italiani,LUIS,M,1
2023,Italiani,LUISA,F,1
2023,Stranieri,LUKA,M,2
2023,Italiani,LUNA,F,1
2023,Stranieri,LUNA,F,1
2023,Italiani,LUNA ARIANNA,F,1
2023,Stranieri,MACCA AHMED ELSEBAEI AWAD ELSEBAEI,F,1
2023,Stranieri,MACCA SAID HANI AHMED,F,1
2023,Italiani,MADDALENA,F,2
2023,Stranieri,MAEL,M,1
2023,Stranieri,MALAK,F,1
2023,Italiani,MANUEL,M,1
2023,Italiani,MARCELLO,M,1
2023,Italiani,MARCO,M,2
2023,Italiani,MARGHERITA,F,2
2023,Italiani,MARIAGIULIA,F,1
2023,Italiani,MARIA LAURA,F,1
2023,Italiani,MARIALUCE,F,1
2023,Italiani,MARIASOLE,F,2
2023,Italiani,MARIA SOLE,F,3
2023,Italiani,MARINA,F,1
2023,Italiani,MARIO,M,2
2023,Italiani,MARTA,F,3
2023,Italiani,MARTINA,F,1
2023,Italiani,MARTINA JOLIE,F,1
2023,Italiani,MARTINO,M,1
2023,Italiani,MATHIAS,M,1
2023,Italiani,MATILDE,F,3
2023,Italiani,MATTEO,M,2
2023,Stranieri,MATTEO,M,4
2023,Italiani,MATTIA,M,10
2023,Stranieri,MATTIA STEFANO,M,1
2023,Stranieri,MEHDI,M,1
2023,Stranieri,MEILA,F,1
2023,Italiani,MELANIE,F,1
2023,Italiani,MELANIE NICOLE,F,1
2023,Stranieri,MEREDITH,F,1
2023,Stranieri,MERIEM,F,1
2023,Stranieri,MESSOU,F,1
2023,Italiani,MIA,F,1
2023,Italiani,MIA GISEL,F,1
2023,Italiani,MICHAEL,M,1
2023,Italiani,MICHAEL LIAM,M,1
2023,Stranieri,MICHELA,F,1
2023,Italiani,MICOL,F,1
2023,Italiani,MIGUEL ANTONIO,M,1
2023,Italiani,MILA,F,2
2023,Stranieri,MILA,F,1
2023,Stranieri,MIRAL,F,3
2023,Stranieri,MOAAZ ABDELNASSER SHAABAN ABOUELHAMAD HASSAN,M,1
2023,Stranieri,MOHAMED,M,2
2023,Stranieri,MOHAMED AHMED ABDELNABI ELKOTB ELMOURSI,M,1
2023,Italiani,MOHAMED HELMI NABEIL HELMI ALI,M,1
2023,Stranieri,MOHAMED IBRAHIM YOUSSEF MOUSSA YOUSSEF,M,1
2023,Stranieri,MOHAMED JOUD,M,1
2023,Stranieri,MONIKA,F,1
2023,Stranieri,MOSES,M,1
2023,Stranieri,MOUHAMED,M,1
2023,Stranieri,MUHAMMAD ADAM,M,1
2023,Stranieri,MUHAMMAD SHAHBAZ,M,1
2023,Stranieri,MUHAMMED,M,1
2023,Italiani,NABIL AMIR,M,1
2023,Italiani,NADIA,F,1
2023,Stranieri,NANCY,F,1
2023,Stranieri,NATALIA ALEXANDRA,F,1
2023,Stranieri,NATASHA,F,1
2023,Italiani,NATHAN,M,1
2023,Italiani,NATHAN PAUL,M,1
2023,Stranieri,NAUNIDH,F,1
2023,Stranieri,NELSON LEONARDO,M,1
2023,Italiani,NENA,F,1
2023,Stranieri,NERSIDA,F,1
2023,Italiani,NICHOLAS,M,1
2023,Italiani,NICOLA,M,2
2023,Italiani,NICOLAS,M,1
2023,Italiani,NICOLO',M,4
2023,Stranieri,NIKOLAS,M,1
2023,Italiani,NINA,F,2
2023,Stranieri,NINA,F,1
2023,Italiani,NINA ALMA,F,1
2023,Italiani,NIZAR,M,1
2023,Italiani,NOA,M,1
2023,Italiani,NOAH,M,6
2023,Stranieri,NOAH,M,1
2023,Italiani,NOAH KODJO,M,1
2023,Italiani,NOEMI,F,2
2023,Italiani,NORA,F,1
2023,Stranieri,ODAI ALY AHMED OSMAN,M,1
2023,Stranieri,ODIANOSE CHRISTIAN,M,1
2023,Italiani,OLIVER,M,1
2023,Italiani,OLIVIA,F,2
2023,Italiani,OMAR,M,2
2023,Italiani,ORLANDO LUCIO,M,1
2023,Stranieri,PERLA,F,1
2023,Italiani,PETRA,F,1
2023,Italiani,PIETRO,M,6
2023,Stranieri,PRIAM,M,1
2023,Stranieri,PRINCESS,F,1
2023,Italiani,QUSSAY,M,1
2023,Italiani,RACHELE MARIA,F,1
2023,Italiani,RADU MATEI,M,1
2023,Stranieri,RAHAF IBRAHIM ABDELMONEIM ABOUHASHEM,F,1
2023,Italiani,RAHMA,F,1
2023,Italiani,RAYAN,M,1
2023,Stranieri,RAYAN,M,3
2023,Stranieri,RAYANE,M,1
2023,Stranieri,RAYEN,M,1
2023,Italiani,RAZAN,F,1
2023,Italiani,REBECCA,F,5
2023,Italiani,REDA MOHAMED ABOUELMAATI  BEDIR,M,1
2023,Stranieri,REI,M,1
2023,Italiani,RICCARDO,M,9
2023,Italiani,RICCARDO MARIA,M,1
2023,Italiani,ROAN,M,1
2023,Stranieri,ROAN,M,1
2023,Italiani,ROBERTO,M,2
2023,Stranieri,ROMAN,M,1
2023,Italiani,ROMEO,M,1
2023,Italiani,ROSA DEA DIOR,F,1
2023,Italiani,ROSARIO,M,1
2023,Italiani,ROSSELLA,F,1
2023,Stranieri,SAFWAN,M,1
2023,Italiani,SAMUEL,M,1
2023,Italiani,SAMUELE,M,3
2023,Italiani,SAMUEL NAEL KELYAN,M,1
2023,Italiani,SANTIAGO,M,2
2023,Stranieri,SANYOG,M,1
2023,Italiani,SARA,F,2
2023,Stranieri,SARA,F,2
2023,Stranieri,SARA IBRAHIM ABOUELMAATI ABDELSALAM AHMED,F,1
2023,Italiani,SARA STELLA,F,1
2023,Stranieri,SEBASTIAN,M,1
2023,Stranieri,SELIM KARIM MOHAMED ABDELHALIM,M,1
2023,Italiani,SERENA,F,1
2023,Italiani,SERIGNE SALIOU,M,2
2023,Stranieri,SHEHAB SALAH ZAKI ZAKI ABOUELMAGD,M,1
2023,Italiani,SILIA,F,1
2023,Italiani,SIMONE,M,2
2023,Stranieri,SKYLIE CHIARA,F,1
2023,Italiani,SOFIA,F,6
2023,Stranieri,SOFIA,F,5
2023,Italiani,SOFIA AHMED GAMAL ELAZAB MOHAMED,F,1
2023,Stranieri,SOL REBECCA,F,1
2023,Italiani,SOPHIE,F,1
2023,Italiani,SORAYA,F,1
2023,Italiani,STEFANO,M,1
2023,Stranieri,SULTAN SALIM,M,1
2023,Stranieri,SUZI,F,1
2023,Italiani,SVEVA,F,2
2023,Stranieri,TAHA,M,1
2023,Stranieri,TALIA ELSAYED AHMED MOHAMED ELSAYED,F,1
2023,Stranieri,TALIA SAMEH ABDELAZIZ ABDELSALAM HAMAM,F,1
2023,Stranieri,TAREK HAMDI SAMIR ABOUELHAMD,M,1
2023,Italiani,TAYEM RAMI TAREK SAID,M,1
2023,Italiani,TEISI,F,1
2023,Italiani,THEO,M,1
2023,Italiani,THIAGO,M,1
2023,Italiani,THIAGO SEBASTIAN,M,1
2023,Italiani,THOMAS,M,3
2023,Italiani,TOBIA,M,1
2023,Italiani,TOMMASO,M,13
2023,Italiani,VALENTINA,F,1
2023,Stranieri,VALERIAN STEFAN,M,1
2023,Italiani,VASCO,M,1
2023,Stranieri,VERA MARIA VICTORIA,F,1
2023,Italiani,VERONIKA,F,1
2023,Italiani,VICTORIA,F,3
2023,Italiani,VICTORIA MAKUNGU,F,1
2023,Italiani,VIKTORIA,F,1
2023,Italiani,VIOLA,F,2
2023,Stranieri,VIOLA,F,2
2023,Italiani,VIRGINIA,F,1
2023,Italiani,VITTORIA,F,2
2023,Stranieri,VITTORIA EMAD AHMED MOTAWEE ABDELWAHAB,F,1
2023,Italiani,VITTORIO,M,1
2023,Italiani,WALTER,M,1
2023,Italiani,WILLIAM,M,1
2023,Italiani,YAKOUB,M,1
2023,Italiani,YASMINE,F,1
2023,Italiani,YASSIN AMROU TOLBA TOLBA,M,1
2023,Stranieri,YASSIN IBRAHIM ELARABY MOHAMED,M,1
2023,Stranieri,YASSMIN,F,1
2023,Italiani,YAZAN ISLAM IBRAHIM ABDELMONEIM,M,1
2023,Stranieri,YOU,F,1
2023,Italiani,YOUNES AKRAM MAGDY,M,1
2023,Stranieri,YOUNES IBRAHIM SAAD ABDELKADER,M,1
2023,Stranieri,YOUNIS ABDELSAMIE ABDELRAHMAN ABDELSAMIE,M,1
2023,Stranieri,YOUSSEF,M,1
2023,Italiani,YOUSSEF MOHAMED FOUAD MOHAMED,M,1
2023,Stranieri,ZAID,M,1
2023,Italiani,ZENO,M,2
2023,Stranieri,ZEYAD MAHMOUD FARAG ABDELRAZEK,M,1
2023,Italiani,ZEYAD RIZK ARAFAT RIZK,M,1
2022,Stranieri,AARON,M,1
2022,Italiani,ABDIRAHIM,M,1
2022,Stranieri,ABDOULAY,M,1
2022,Stranieri,ABIHA,F,1
2022,Stranieri,ABRAR,M,1
2022,Italiani,ACHILLE,M,2
2022,Italiani,ADAM,M,2
2022,Stranieri,ADAM,M,1
2022,Italiani,ADAM AHMED GOMAA REZK,M,1
2022,Italiani,ADELE,F,3
2022,Italiani,AGATA,F,1
2022,Italiani,AGATA SOFIA,F,1
2022,Stranieri,AGATHA FRANCESCA,F,1
2022,Italiani,AGNESE,F,2
2022,Stranieri,AHMADOU BAMBA,M,1
2022,Italiani,AHMED,M,1
2022,Stranieri,AHMED,M,1
2022,Italiani,AICHA,F,1
2022,Stranieri,AIDA LAYE,F,1
2022,Italiani,AILYS,F,1
2022,Italiani,AJLA,F,1
2022,Italiani,ALAN,M,1
2022,Italiani,ALBERTO,M,2
2022,Italiani,ALEA,F,1
2022,Stranieri,ALEEZA REINA,F,1
2022,Stranieri,ALEKSANDAR,M,1
2022,Italiani,ALESSANDRO,M,7
2022,Italiani,ALESSANDRO VALENTINO,M,1
2022,Stranieri,ALESSIO,M,1
2022,Stranieri,ALEX,M,1
2022,Italiani,ALEXANDER,M,1
2022,Stranieri,ALEXANDER LAKSH,M,1
2022,Stranieri,ALEXANDRU,M,1
2022,Stranieri,ALI AHMED ELAGAMI ALI,M,1
2022,Italiani,ALICE,F,6
2022,Italiani,ALICE SOFIA,F,1
2022,Stranieri,ALTEO ROWAN,M,1
2022,Italiani,AMABEL,F,1
2022,Stranieri,AMAL MOHAMED MOHAMED ABOUKHALIL AHMED,F,1
2022,Stranieri,AMARA,M,1
2022,Italiani,AMBRA,F,1
2022,Italiani,AMEDEO,M,1
2022,Italiani,AMELIA,F,2
2022,Italiani,AMELIA MIA,F,1
2022,Italiani,AMINA,F,2
2022,Stranieri,AMINA,F,1
2022,Italiani,AMIR,M,1
2022,Italiani,AMIR EMEDELDIN ABDELSALAM ABDELHAI,M,1
2022,Stranieri,AMOS,M,1
2022,Stranieri,ANA,F,1
2022,Stranieri,ANABIA,F,1
2022,Stranieri,ANA NICOLETA,F,1
2022,Stranieri,ANAS MAHMOUD ELSAYED RAMADAN,M,1
2022,Italiani,ANAS MOHAMED ELGHARIB ELHUSSEINI,M,1
2022,Stranieri,ANASTASIA,F,1
2022,Italiani,ANDREA,M,7
2022,Stranieri,ANDREA,M,1
2022,Italiani,ANDRES,M,2
2022,Italiani,ANGELA MARIA,F,1
2022,Italiani,ANITA,F,1
2022,Italiani,ANNA,F,4
2022,Stranieri,ANNABEL,F,1
2022,Stranieri,ANNABEL OSEMUDIAMEN,F,1
2022,Italiani,ANNA GIULIA,F,1
2022,Italiani,ANNALIA,F,1
2022,Italiani,ANNERIS ALTAGRACIA,F,1
2022,Stranieri,ANTA,F,1
2022,Italiani,ANTONIA,F,1
2022,Stranieri,ARAMIS-CONSTANTIN,M,1
2022,Italiani,ARIANNA,F,2
2022,Italiani,ARJON,M,1
2022,Stranieri,ARLETH CAROLINA,F,1
2022,Italiani,ARTHUR,M,1
2022,Italiani,ASCANIO,M,1
2022,Stranieri,ASHLEY ABIGAIL,F,1
2022,Stranieri,ASSANE,M,1
2022,Stranieri,ASSIL,F,1
2022,Italiani,ASTOU AWA,F,1
2022,Italiani,AURORA,F,4
2022,Stranieri,AYAAN,M,1
2022,Stranieri,AYAN,M,1
2022,Stranieri,AYAZ,M,1
2022,Italiani,AYDEE' CLARISSA,F,1
2022,Stranieri,AYLIN MAHMOUD ADNAN MOHAMED ELMORSI,F,1
2022,Italiani,AYOUB,M,1
2022,Italiani,AYTEN MOUSTAFA ARAFAT IBRAHIM,F,1
2022,Italiani,AZZURRA,F,1
2022,Italiani,BEATRICE,F,6
2022,Stranieri,BEATRICE,F,1
2022,Italiani,BEATRICE SOLE,F,1
2022,Italiani,BELLA,F,1
2022,Italiani,BELOVED,M,1
2022,Italiani,BIANCA,F,4
2022,Stranieri,BIANI,M,1
2022,Stranieri,BINTOU JAMILIA,F,1
2022,Stranieri,BOGDAN-GABRIEL,M,1
2022,Stranieri,BRAYAN,M,1
2022,Italiani,BRIGITTA,F,1
2022,Italiani,BRUNO,M,1
2022,Stranieri,BRYAN JAMES,M,1
2022,Stranieri,CALEB,M,1
2022,Italiani,CAMILLA,F,3
2022,Italiani,CARLO,M,2
2022,Stranieri,CARLOS MARTINS QUIMUANGA,M,1
2022,Italiani,CARLOTTA,F,1
2022,Italiani,CATERINA,F,5
2022,Italiani,CECILIA,F,1
2022,Italiani,CELESTE,F,1
2022,Italiani,CESARE,M,3
2022,Stranieri,CHEN,M,1
2022,Italiani,CHIARA,F,2
2022,Italiani,CHLOE,F,1
2022,Stranieri,CHLOE',F,1
2022,Italiani,CHRIS,M,1
2022,Italiani,CHRISTOFHER,M,1
2022,Italiani,CIRO,M,1
2022,Italiani,CLARISSA,F,1
2022,Italiani,CLELIA,F,1
2022,Italiani,CLEON,M,1
2022,Italiani,CLOE,F,1
2022,Italiani,CLOTILDE,F,1
2022,Italiani,CORRADO,M,1
2022,Italiani,CRISTINA,F,1
2022,Stranieri,CYRIL AIGBOVBIOSA,M,1
2022,Stranieri,DAINA,F,1
2022,Italiani,DALILA,F,1
2022,Italiani,DAMIANO LEON,M,1
2022,Stranieri,DANIEL,M,1
2022,Italiani,DANIEL BARAK JUNIOR,M,1
2022,Italiani,DANIELE,M,2
2022,Italiani,DANIEL SEBASTIAN,M,1
